Day Of Week,Route,Direction,Time Period,Stop ID,Stop Name,Stop Sequence,Time Period AVG On,Time Period AVG Off,Time Period AVG Cumulative Load,Time Period AVG Dwell Time (min.)
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,139,Washington Blvd/Adams Blvd,41,0.4,8.2,92.5,0.37
2-Saturday,1-Washington Boulevard,Inbound,4-PM PEAK,140,FairfaxAve/ElectricDr,42,0.0,89.6,10.2,5.95
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,101,WindwardAve/MainSt,1,37.9,0.0,38.7,5.19
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,102,Pacific Ave/N Venice Blvd,2,25.6,2.1,62.9,0.62
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,103,Washington Blvd/Pacific Ave,3,34.0,4.2,92.1,0.62
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,104,Washington Blvd/Via Dolce,4,8.0,0.8,100.5,0.39
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,105,Washington Blvd/Via Marina,5,8.9,1.3,108.1,0.57
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,106,Washington Blvd/Palawan Way,6,7.8,1.6,114.3,0.27
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,107,Washington Blvd/Wilson Ave,7,0.8,0.0,115.0,0.17
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,108,Washington Blvd/Oxford Ave,8,1.9,1.4,115.6,0.18
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,109,Washington Blvd/Abbot Kinney Blvd,9,1.5,1.4,115.7,0.32
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,110,WashingtonBlvd/LincolnBlvd,10,21.1,23.3,112.3,0.67
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,111,Washington Blvd/Glencoe Ave,11,15.5,2.2,126.7,0.52
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,112,Washington Blvd/Redwood Ave,12,3.9,4.3,126.5,0.27
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,113,Washington Blvd/Beethoven St,13,1.3,1.8,126.0,0.19
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,114,Washington Blvd/Rosabell St,14,2.3,1.0,127.3,0.25
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,115,Washington Blvd/Mildred Ave,15,3.3,2.0,128.6,0.23
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,116,Washington Blvd/Centinela Ave,16,8.3,5.3,131.6,0.31
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,117,Washington Blvd/Grand View Blvd,17,3.2,3.4,131.4,0.34
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,118,WashingtonBlvd/InglewoodBlvd,18,3.8,9.0,126.2,0.33
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,119,Washington Blvd/Kensington Rd,19,4.5,3.1,127.6,0.24
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,120,Washington Blvd/Berryman Ave,20,4.2,0.7,131.1,0.19
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,121,Washington Blvd/Corinth Ave,21,1.3,1.1,131.4,0.22
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,122,WashingtonBlvd/SepulvedaBlvd,22,16.6,15.2,132.8,0.46
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,123,Washington Blvd/Harter Ave,23,1.4,1.1,133.1,0.22
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,124,Washington Blvd/Huron Ave,24,0.6,1.1,132.6,0.18
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,125,Washington Blvd/Girard Ave,25,0.7,2.8,130.5,0.19
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,126,Washington Blvd/Culver Center,26,7.1,14.8,122.8,0.50
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,127,WashingtonBlvd/OverlandAve,27,4.7,4.3,123.2,0.34
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,128,Washington Blvd/Motor Ave,28,0.5,2.6,121.1,0.18
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,129,Washington Blvd/Jasmine Ave,29,0.3,1.3,120.0,0.17
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,130,Washington Blvd/Madison Ave,30,0.8,1.7,119.1,0.12
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,131,Washington Blvd/Duquesne Ave,31,1.0,3.2,117.1,0.58
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,132,CulverBlvd/LafayettePl,32,1.0,1.8,116.3,0.68
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,133,CulverBlvd/MainSt,33,2.7,8.9,110.0,0.44
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,912,Washington Blvd/Ince Blvd,34,1.4,1.1,110.4,0.24
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,134,Washington Blvd/Higuera St,35,0.0,2.5,107.8,0.21
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,135,WashingtonBlvd/LandmarkSt(Expo),36,0.5,20.1,88.8,0.47
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,913,Washington Blvd/National Blvd,37,0.6,3.0,86.3,0.32
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,136,WashingtonBlvd/HelmsAve,38,0.6,0.6,86.6,0.19
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,137,Washington Blvd/Cattaraugus Ave,39,0.2,2.3,84.5,0.15
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,138,Washington Blvd/Roberts Ave,40,0.0,3.2,81.4,0.23
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,139,Washington Blvd/Adams Blvd,41,0.2,7.2,74.7,0.36
2-Saturday,1-Washington Boulevard,Inbound,5-EVENING,140,FairfaxAve/ElectricDr,42,0.0,71.6,8.3,5.56
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,101,WindwardAve/MainSt,1,3.4,0.0,3.4,5.09
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,102,Pacific Ave/N Venice Blvd,2,1.8,0.0,5.1,0.38
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,103,Washington Blvd/Pacific Ave,3,7.0,0.7,11.4,0.58
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,104,Washington Blvd/Via Dolce,4,1.6,0.0,13.1,0.27
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,105,Washington Blvd/Via Marina,5,4.9,0.2,17.8,0.79
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,106,Washington Blvd/Palawan Way,6,4.0,0.0,21.8,0.23
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,107,Washington Blvd/Wilson Ave,7,0.4,0.2,22.0,0.15
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,108,Washington Blvd/Oxford Ave,8,0.4,0.0,22.4,0.23
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,109,Washington Blvd/Abbot Kinney Blvd,9,0.2,0.2,22.4,0.29
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,110,WashingtonBlvd/LincolnBlvd,10,3.8,2.3,23.8,0.49
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,111,Washington Blvd/Glencoe Ave,11,2.1,0.0,25.9,0.26
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,112,Washington Blvd/Redwood Ave,12,0.2,0.0,26.1,0.18
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,113,Washington Blvd/Beethoven St,13,1.5,0.2,27.4,0.19
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,114,Washington Blvd/Rosabell St,14,0.0,0.2,27.2,0.15
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,115,Washington Blvd/Mildred Ave,15,0.3,0.2,27.4,0.18
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,116,Washington Blvd/Centinela Ave,16,3.0,1.3,29.0,0.32
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,117,Washington Blvd/Grand View Blvd,17,0.3,1.6,27.8,0.37
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,118,WashingtonBlvd/InglewoodBlvd,18,0.5,0.8,27.5,0.20
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,119,Washington Blvd/Kensington Rd,19,0.2,1.6,26.1,0.20
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,120,Washington Blvd/Berryman Ave,20,0.7,2.5,24.4,0.29
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,121,Washington Blvd/Corinth Ave,21,0.2,1.3,23.3,0.29
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,122,WashingtonBlvd/SepulvedaBlvd,22,2.7,1.9,24.1,0.32
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,123,Washington Blvd/Harter Ave,23,0.2,0.2,24.1,0.16
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,124,Washington Blvd/Huron Ave,24,0.4,0.4,24.1,0.21
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,125,Washington Blvd/Girard Ave,25,1.0,1.0,24.1,0.23
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,126,Washington Blvd/Culver Center,26,0.8,1.8,23.1,0.26
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,127,WashingtonBlvd/OverlandAve,27,0.4,1.1,22.4,0.27
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,128,Washington Blvd/Motor Ave,28,0.0,0.2,22.2,0.19
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,129,Washington Blvd/Jasmine Ave,29,0.0,0.4,21.9,0.15
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,130,Washington Blvd/Madison Ave,30,0.0,0.0,21.9,0.08
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,131,Washington Blvd/Duquesne Ave,31,0.0,0.4,21.5,0.41
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,132,CulverBlvd/LafayettePl,32,0.2,0.0,21.6,0.50
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,133,CulverBlvd/MainSt,33,0.7,0.0,22.3,0.28
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,912,Washington Blvd/Ince Blvd,34,0.0,0.0,22.3,0.28
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,134,Washington Blvd/Higuera St,35,0.0,0.6,21.7,0.22
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,135,WashingtonBlvd/LandmarkSt(Expo),36,0.0,10.6,11.2,0.45
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,913,Washington Blvd/National Blvd,37,0.0,0.2,11.0,0.31
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,136,WashingtonBlvd/HelmsAve,38,0.0,0.4,10.6,0.20
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,137,Washington Blvd/Cattaraugus Ave,39,0.0,0.0,10.6,0.09
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,138,Washington Blvd/Roberts Ave,40,0.0,0.2,10.4,0.19
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,139,Washington Blvd/Adams Blvd,41,0.2,2.2,8.5,0.54
2-Saturday,1-Washington Boulevard,Inbound,6-OVERNIGHT,140,FairfaxAve/ElectricDr,42,0.0,9.9,0.7,1.43
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,141,WashingtonBlvd/FairfaxAve,1,25.3,0.0,25.3,1.11
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,142,Washington Blvd/Comey Ave,2,3.5,1.0,28.8,0.22
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,143,Washington Blvd / La Cienega Blvd,3,1.0,0.0,29.8,0.13
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,144,WashingtonBlvd/McmanusAve,4,0.0,0.4,29.4,0.10
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,145,Washington Blvd/Cattaraugus Ave,5,2.3,0.0,31.7,0.14
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,146,Washington Blvd/Helms Ave,6,0.2,1.0,30.9,0.19
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,147,ELineCulverCityStation,7,25.7,0.0,56.5,0.43
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,148,Washington Blvd/Robertson Blvd,8,2.8,0.2,59.1,0.15
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,901,Washington Blvd/Ince Blvd,9,0.2,0.6,58.7,0.34
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,149,CulverBlvd/MainSt,10,1.6,2.4,57.9,0.29
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,150,Washington Blvd/Hughes Ave,11,2.6,1.1,59.4,0.34
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,151,WashingtonBlvd/ClaringtonAve,12,0.7,1.2,58.9,0.21
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,152,Washington Blvd/Jasmine Ave,13,3.5,0.6,61.7,0.31
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,154,WashingtonBlvd/OverlandAve,14,7.7,3.4,66.0,0.55
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,155,Washington Blvd/Culver Center,15,3.8,1.7,68.2,0.30
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,156,Washington Blvd/Elenda St,16,2.1,1.0,69.3,0.13
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,157,Washington Blvd/Prospect Ave,17,2.1,0.2,71.1,0.23
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,158,Washington Blvd/Harter Ave,18,2.1,2.7,70.5,0.27
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,159,WashingtonBlvd/SepulvedaBlvd,19,7.7,6.6,71.6,0.44
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,160,Washington Blvd/Sawtelle Blvd,20,1.3,2.0,70.9,0.20
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,161,Washington Blvd/Berryman Ave,21,2.8,3.4,70.3,0.26
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,162,Washington Blvd/East Blvd,22,3.7,2.0,71.9,0.24
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,163,WashingtonBlvd/InglewoodBlvd,23,9.9,6.0,75.8,0.59
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,164,Washington Blvd/Grand View Blvd,24,3.3,2.2,76.8,0.27
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,165,Washington Blvd/Centinela Ave,25,3.3,5.3,74.8,0.63
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,166,Washington Blvd/Washington Pl,26,4.4,5.3,73.9,0.42
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,167,Washington Blvd/Meier St,27,0.6,0.2,74.3,0.18
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,168,Washington Blvd/Beethoven St,28,2.4,2.3,74.4,0.37
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,169,Washington Blvd/Redwood Ave,29,0.8,5.2,70.1,0.34
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,170,Washington Blvd/Glencoe Ave,30,1.4,8.7,62.8,0.55
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,171,WashingtonBlvd/LincolnBlvd,31,5.7,12.9,55.7,0.67
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,172,Washington Blvd/Abbot Kinney Blvd,32,0.6,4.4,52.1,0.29
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,173,Washington Blvd/Oxford Ave,33,0.2,4.0,48.9,0.28
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,174,Washington Blvd/Wilson Ave,34,0.0,4.1,45.5,0.23
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,175,Washington Blvd/Ocean Ave,35,0.7,7.4,39.9,0.30
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,176,Washington Blvd/Dell Ave,36,0.2,3.0,37.3,0.24
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,177,Washington Blvd/Strongs Dr,37,1.0,14.1,26.1,0.56
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,178,Pacific Ave/S Venice Blvd,38,0.0,3.5,23.3,0.25
2-Saturday,1-Washington Boulevard,outbound,2-AM PEAK,101,WindwardAve/MainSt,39,0.0,29.7,2.4,9.45
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,141,WashingtonBlvd/FairfaxAve,1,40.3,0.0,40.3,1.03
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,142,Washington Blvd/Comey Ave,2,10.0,0.6,51.3,0.22
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,143,Washington Blvd / La Cienega Blvd,3,3.5,0.3,54.5,0.19
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,144,WashingtonBlvd/McmanusAve,4,5.6,0.9,59.5,0.19
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,145,Washington Blvd/Cattaraugus Ave,5,10.3,0.6,69.1,0.24
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,146,Washington Blvd/Helms Ave,6,4.8,0.4,73.7,0.26
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,147,ELineCulverCityStation,7,71.2,5.1,139.8,0.69
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,148,Washington Blvd/Robertson Blvd,8,8.6,0.8,147.6,0.19
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,901,Washington Blvd/Ince Blvd,9,1.8,3.5,145.9,0.83
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,149,CulverBlvd/MainSt,10,20.6,5.4,161.0,0.56
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,150,Washington Blvd/Hughes Ave,11,12.5,3.6,170.1,0.45
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,151,WashingtonBlvd/ClaringtonAve,12,8.3,4.1,174.4,0.50
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,152,Washington Blvd/Jasmine Ave,13,5.6,2.0,178.0,0.27
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,154,WashingtonBlvd/OverlandAve,14,33.8,21.6,190.2,1.07
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,155,Washington Blvd/Culver Center,15,24.0,13.1,203.3,0.39
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,156,Washington Blvd/Elenda St,16,5.6,3.4,203.4,0.16
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,157,Washington Blvd/Prospect Ave,17,5.2,4.5,204.1,0.29
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,158,Washington Blvd/Harter Ave,18,6.5,5.8,204.8,0.36
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,159,WashingtonBlvd/SepulvedaBlvd,19,37.2,24.2,219.8,0.53
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,160,Washington Blvd/Sawtelle Blvd,20,5.4,4.1,219.4,0.21
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,161,Washington Blvd/Berryman Ave,21,4.7,4.2,219.9,0.24
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,162,Washington Blvd/East Blvd,22,12.8,8.2,224.5,0.30
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,163,WashingtonBlvd/InglewoodBlvd,23,22.8,17.7,229.6,0.61
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,164,Washington Blvd/Grand View Blvd,24,7.0,4.5,232.2,0.26
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,165,Washington Blvd/Centinela Ave,25,15.7,19.4,228.5,0.83
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,166,Washington Blvd/Washington Pl,26,9.5,9.2,228.8,0.48
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,167,Washington Blvd/Meier St,27,3.5,1.7,230.7,0.17
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,168,Washington Blvd/Beethoven St,28,5.0,6.4,229.3,0.36
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,169,Washington Blvd/Redwood Ave,29,6.4,10.2,225.4,0.44
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,170,Washington Blvd/Glencoe Ave,30,9.2,39.7,195.5,0.78
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,171,WashingtonBlvd/LincolnBlvd,31,27.3,28.5,194.7,0.64
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,172,Washington Blvd/Abbot Kinney Blvd,32,4.4,3.9,194.5,0.30
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,173,Washington Blvd/Oxford Ave,33,0.0,2.2,193.4,0.15
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,174,Washington Blvd/Wilson Ave,34,1.4,4.8,190.5,0.19
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,175,Washington Blvd/Ocean Ave,35,2.6,23.9,168.6,0.35
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,176,Washington Blvd/Dell Ave,36,1.8,15.5,157.0,0.41
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,177,Washington Blvd/Strongs Dr,37,2.6,50.8,117.9,0.67
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,178,Pacific Ave/S Venice Blvd,38,0.6,26.8,94.8,0.46
2-Saturday,1-Washington Boulevard,outbound,3-MIDDAY,101,WindwardAve/MainSt,39,0.0,122.3,3.3,7.77
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,141,WashingtonBlvd/FairfaxAve,1,9.4,0.0,9.4,0.51
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,142,Washington Blvd/Comey Ave,2,4.4,0.3,13.5,0.24
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,143,Washington Blvd / La Cienega Blvd,3,0.9,0.7,14.1,0.20
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,144,WashingtonBlvd/McmanusAve,4,4.9,1.0,18.0,0.28
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,145,Washington Blvd/Cattaraugus Ave,5,2.5,0.0,20.5,0.19
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,146,Washington Blvd/Helms Ave,6,1.9,1.0,21.6,0.26
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,147,ELineCulverCityStation,7,32.1,2.4,51.3,0.71
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,148,Washington Blvd/Robertson Blvd,8,1.8,0.0,53.5,0.15
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,901,Washington Blvd/Ince Blvd,9,1.8,0.2,55.1,0.97
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,149,CulverBlvd/MainSt,10,15.3,3.9,66.9,0.59
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,150,Washington Blvd/Hughes Ave,11,5.6,1.6,70.3,0.21
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,151,WashingtonBlvd/ClaringtonAve,12,5.2,0.5,75.6,0.35
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,152,Washington Blvd/Jasmine Ave,13,4.2,2.1,77.8,0.29
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,154,WashingtonBlvd/OverlandAve,14,11.9,9.5,80.2,0.79
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,155,Washington Blvd/Culver Center,15,12.4,3.9,88.7,0.37
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,156,Washington Blvd/Elenda St,16,2.5,0.2,91.0,0.13
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,157,Washington Blvd/Prospect Ave,17,0.8,0.5,91.5,0.26
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,158,Washington Blvd/Harter Ave,18,2.0,3.1,90.4,0.40
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,159,WashingtonBlvd/SepulvedaBlvd,19,17.0,9.6,97.9,0.46
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,160,Washington Blvd/Sawtelle Blvd,20,2.2,3.1,97.2,0.19
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,161,Washington Blvd/Berryman Ave,21,2.2,2.1,97.3,0.23
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,162,Washington Blvd/East Blvd,22,2.6,7.0,93.2,0.29
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,163,WashingtonBlvd/InglewoodBlvd,23,5.9,13.5,85.6,0.34
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,164,Washington Blvd/Grand View Blvd,24,3.6,5.6,83.6,0.25
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,165,Washington Blvd/Centinela Ave,25,5.3,11.1,77.8,0.57
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,166,Washington Blvd/Washington Pl,26,2.7,4.2,76.3,0.46
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,167,Washington Blvd/Meier St,27,2.4,1.2,77.4,0.21
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,168,Washington Blvd/Beethoven St,28,5.7,2.7,80.5,0.49
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,169,Washington Blvd/Redwood Ave,29,2.3,7.9,75.1,0.45
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,170,Washington Blvd/Glencoe Ave,30,5.9,13.9,67.7,0.93
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,171,WashingtonBlvd/LincolnBlvd,31,14.5,14.2,68.0,0.62
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,172,Washington Blvd/Abbot Kinney Blvd,32,1.0,3.9,65.1,0.32
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,173,Washington Blvd/Oxford Ave,33,0.7,1.6,64.2,0.25
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,174,Washington Blvd/Wilson Ave,34,0.0,1.6,62.6,0.17
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,175,Washington Blvd/Ocean Ave,35,1.7,8.6,56.6,0.32
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,176,Washington Blvd/Dell Ave,36,0.8,10.1,48.3,0.41
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,177,Washington Blvd/Strongs Dr,37,2.3,23.2,31.8,0.64
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,178,Pacific Ave/S Venice Blvd,38,2.1,8.8,26.7,0.44
2-Saturday,1-Washington Boulevard,outbound,4-PM PEAK,101,WindwardAve/MainSt,39,0.0,42.8,0.6,5.74
2-Saturday,1-Washington Boulevard,outbound,5-EVENING,141,WashingtonBlvd/FairfaxAve,1,7.7,0.0,7.7,0.42
2-Saturday,1-Washington Boulevard,outbound,5-EVENING,142,Washington Blvd/Comey Ave,2,2.3,0.0,10.0,0.23
