average_boardings,average_alightings,ridership_start_date,ridership_end_date,service_start_time,service_end_time,monday,tuesday,wednesday,thursday,friday,saturday,sunday,route_ID,direction_ID,stop_ID,
10,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,0,04703,
4,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,0,04704,
3,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,0,04705,
3,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,0,04706,
6,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,0,04707,
9,36,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,1,04710,
7,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,1,04750,
12,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,0,04751,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,0,05271,
27,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,0,08909,
6,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,0,08910,
7,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,0,08911,
7,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,0,08912,
33,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,0,08913,
24,18,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,1,08927,
6,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,1,08928,
3,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,1,08929,
1,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,1,08930,
96,86,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,013,0,09807,
1,21,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00284,
8,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00545,
27,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00547,
31,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00548,
5,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00549,
2,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00574,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00575,
7,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00576,
19,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00577,
6,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00579,
10,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00580,
3,15,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00593,
8,37,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00594,
5,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00595,
1,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00596,
15,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00836,
4,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00838,
7,65,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00839,
18,32,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00840,
14,17,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00841,
4,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00842,
4,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00843,
2,16,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00845,
4,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00846,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00847,
5,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00848,
38,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00849,
40,16,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00850,
15,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00851,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00852,
4,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00853,
16,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00859,
3,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00860,
2,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00861,
7,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00862,
5,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00863,
12,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00864,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00865,
13,18,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00866,
6,13,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,00867,
7,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00960,
14,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00961,
12,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00962,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00963,
21,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00964,
3,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00965,
3,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00966,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00967,
2,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00968,
1,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,00969,
74,84,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,0,09800,
61,50,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,015,1,09807,
5,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00284,
2,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00661,
4,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00682,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00683,
3,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00684,
5,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00685,
3,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00686,
2,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00687,
3,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00688,
7,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00689,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00690,
6,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00706,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00707,
3,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00708,
7,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00709,
9,20,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00710,
4,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00716,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00717,
3,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00731,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00732,
2,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00733,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00734,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00735,
3,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00736,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00737,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00738,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00739,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00740,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,00741,
4,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00780,
4,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00781,
2,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00782,
2,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00783,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00784,
3,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00785,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00786,
2,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00787,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00788,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00789,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00804,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00805,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00806,
11,13,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00810,
19,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00811,
15,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00812,
2,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00813,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00814,
7,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00815,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00824,
15,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00825,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00826,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00827,
1,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,00829,
7,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,01212,
44,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,01312,
8,47,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,01333,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,01396,
8,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,03052,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,03054,
2,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,03055,
3,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,03056,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,03057,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,03058,
5,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,03059,
3,14,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,03115,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,03116,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,03117,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,03118,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,03119,
1,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,03121,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,03122,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,03123,
0,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,03124,
7,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,03125,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,03696,
4,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,04840,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,04863,
18,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,04866,
1,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,05242,
3,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,05245,
9,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,05347,
2,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,0,05368,
34,43,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,019,1,09807,
260,249,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,00319,
58,73,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,01070,
58,79,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,01184,
22,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,01200,
9,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,01201,
11,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,01202,
5,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,01203,
4,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,01204,
9,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,01205,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,01206,
2,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,01207,
3,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02719,
9,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02722,
6,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02723,
37,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02724,
11,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02726,
16,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02727,
30,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02728,
32,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02729,
14,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02730,
2,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02731,
3,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02732,
8,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02733,
53,64,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02734,
18,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02735,
4,19,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02736,
3,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02737,
12,13,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02738,
37,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02770,
23,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02771,
43,60,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02772,
8,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02773,
3,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02774,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02775,
8,29,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02776,
7,31,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02777,
4,25,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02778,
3,13,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02779,
2,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02780,
2,23,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02781,
11,22,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02782,
2,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02783,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02784,
3,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02795,
6,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02796,
4,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02797,
5,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02798,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02799,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02800,
8,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02801,
3,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02802,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02803,
5,20,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02804,
1,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02805,
8,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02806,
17,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02807,
3,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02808,
6,13,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02809,
1,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02810,
3,18,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02811,
4,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02812,
5,14,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02813,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,02814,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02934,
6,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,02935,
6,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,03027,
1,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,03028,
12,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03301,
14,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03327,
11,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03328,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03329,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03330,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03331,
1,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,03385,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,03386,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,03387,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,03388,
0,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,1,03389,
3,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03706,
5,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03707,
13,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03708,
20,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03709,
11,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03710,
5,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03711,
11,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03712,
7,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,021,0,03713,
1,47,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,00284,
1,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,00453,
22,18,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01090,
16,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01091,
4,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01092,
4,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01093,
6,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01094,
54,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01096,
6,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01098,
89,77,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01099,
7,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01139,
7,20,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01163,
65,65,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01164,
4,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01165,
1,37,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01166,
1,13,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01167,
0,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01168,
7,13,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01181,
5,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01182,
21,24,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01184,
21,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01187,
10,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01188,
6,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01189,
8,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01190,
6,30,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01314,
3,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01315,
1,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01316,
0,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01317,
1,16,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,1,01318,
36,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01337,
4,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01338,
2,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01339,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01340,
4,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01341,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01342,
1,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01343,
8,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01344,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01346,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01348,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01349,
13,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01350,
7,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01351,
9,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01353,
3,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01354,
5,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01355,
22,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01356,
14,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01357,
6,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01358,
9,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01359,
7,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01360,
5,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01361,
21,10,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01363,
16,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01365,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01366,
7,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01367,
11,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01368,
26,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01369,
6,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01370,
6,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01371,
19,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01372,
38,20,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01373,
31,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,023,0,01374,
